state,date,sex,ethnicity,abs
Sabah,01/01/2023,male,chinese,1460
Sarawak,01/01/2000,female,chinese,898
Sarawak,01/01/2000,male,chinese,1288
Sarawak,01/01/2001,female,chinese,947
Sarawak,01/01/2001,male,chinese,1265
Sarawak,01/01/2002,female,chinese,944
Sarawak,01/01/2002,male,chinese,1311
Sarawak,01/01/2003,female,chinese,1007
Sarawak,01/01/2003,male,chinese,1327
Sarawak,01/01/2004,female,chinese,995
Sarawak,01/01/2004,male,chinese,1436
Sarawak,01/01/2005,female,chinese,1027
Sarawak,01/01/2005,male,chinese,1420
Sarawak,01/01/2006,female,chinese,1067
Sarawak,01/01/2006,male,chinese,1387
Sarawak,01/01/2007,female,chinese,1131
Sarawak,01/01/2007,male,chinese,1472
Sarawak,01/01/2008,female,chinese,1102
Sarawak,01/01/2008,male,chinese,1531
Sarawak,01/01/2009,female,chinese,1176
Sarawak,01/01/2009,male,chinese,1622
Sarawak,01/01/2010,female,chinese,1130
Sarawak,01/01/2010,male,chinese,1665
Sarawak,01/01/2011,female,chinese,1149
Sarawak,01/01/2011,male,chinese,1628
Sarawak,01/01/2012,female,chinese,1189
Sarawak,01/01/2012,male,chinese,1707
Sarawak,01/01/2013,female,chinese,1211
Sarawak,01/01/2013,male,chinese,1700
Sarawak,01/01/2014,female,chinese,1302
Sarawak,01/01/2014,male,chinese,1858
Sarawak,01/01/2015,female,chinese,1349
Sarawak,01/01/2015,male,chinese,1806
Sarawak,01/01/2016,female,chinese,1319
Sarawak,01/01/2016,male,chinese,1902
Sarawak,01/01/2017,female,chinese,1424
Sarawak,01/01/2017,male,chinese,1996
Sarawak,01/01/2018,female,chinese,1492
Sarawak,01/01/2018,male,chinese,2081
Sarawak,01/01/2019,female,chinese,1526
Sarawak,01/01/2019,male,chinese,2083
Sarawak,01/01/2020,female,chinese,1487
Sarawak,01/01/2020,male,chinese,2238
Sarawak,01/01/2021,female,chinese,1800
Sarawak,01/01/2021,male,chinese,2680
Sarawak,01/01/2022,female,chinese,1732
Sarawak,01/01/2022,male,chinese,2569
Sarawak,01/01/2023,female,chinese,1690
Sarawak,01/01/2023,male,chinese,2509
Selangor,01/01/2000,female,chinese,1770
Selangor,01/01/2000,male,chinese,2299
Selangor,01/01/2001,female,chinese,1894
Selangor,01/01/2001,male,chinese,2366
Selangor,01/01/2002,female,chinese,1903
Selangor,01/01/2002,male,chinese,2445
Selangor,01/01/2003,female,chinese,1951
Selangor,01/01/2003,male,chinese,2467
Selangor,01/01/2004,female,chinese,1994
Selangor,01/01/2004,male,chinese,2683
Selangor,01/01/2005,female,chinese,2111
Selangor,01/01/2005,male,chinese,2679
Selangor,01/01/2006,female,chinese,2174
Selangor,01/01/2006,male,chinese,2866
Selangor,01/01/2007,female,chinese,2154
Selangor,01/01/2007,male,chinese,2846
Selangor,01/01/2008,female,chinese,2319
Selangor,01/01/2008,male,chinese,3024
Selangor,01/01/2009,female,chinese,2364
Selangor,01/01/2009,male,chinese,3151
Selangor,01/01/2010,female,chinese,2471
Selangor,01/01/2010,male,chinese,3338
Selangor,01/01/2011,female,chinese,2536
Selangor,01/01/2011,male,chinese,3439
Selangor,01/01/2012,female,chinese,2912
Selangor,01/01/2012,male,chinese,3772
Selangor,01/01/2013,female,chinese,2877
Selangor,01/01/2013,male,chinese,3864
Selangor,01/01/2014,female,chinese,3062
Selangor,01/01/2014,male,chinese,4086
Selangor,01/01/2015,female,chinese,3294
Selangor,01/01/2015,male,chinese,4210
Selangor,01/01/2016,female,chinese,3302
Selangor,01/01/2016,male,chinese,4667
Selangor,01/01/2017,female,chinese,3617
Selangor,01/01/2017,male,chinese,4840
Selangor,01/01/2018,female,chinese,3547
Selangor,01/01/2018,male,chinese,4911
Selangor,01/01/2019,female,chinese,3719
Selangor,01/01/2019,male,chinese,4936
Selangor,01/01/2020,female,chinese,3521
Selangor,01/01/2020,male,chinese,4710
Selangor,01/01/2021,female,chinese,4884
Selangor,01/01/2021,male,chinese,6961
Selangor,01/01/2022,female,chinese,4380
Selangor,01/01/2022,male,chinese,5938
Selangor,01/01/2023,female,chinese,4327
Selangor,01/01/2023,male,chinese,5954
Terengganu,01/01/2000,female,chinese,85
Terengganu,01/01/2000,male,chinese,92
Terengganu,01/01/2001,female,chinese,68
Terengganu,01/01/2001,male,chinese,92
Terengganu,01/01/2002,female,chinese,60
Terengganu,01/01/2002,male,chinese,93
Terengganu,01/01/2003,female,chinese,65
Terengganu,01/01/2003,male,chinese,108
Terengganu,01/01/2004,female,chinese,75
Terengganu,01/01/2004,male,chinese,99
Terengganu,01/01/2005,female,chinese,83
Terengganu,01/01/2005,male,chinese,98
Terengganu,01/01/2006,female,chinese,71
Terengganu,01/01/2006,male,chinese,110
Terengganu,01/01/2007,female,chinese,59
Terengganu,01/01/2007,male,chinese,94
Terengganu,01/01/2008,female,chinese,82
Terengganu,01/01/2008,male,chinese,114
Terengganu,01/01/2009,female,chinese,69
Terengganu,01/01/2009,male,chinese,102
Terengganu,01/01/2010,female,chinese,81
Terengganu,01/01/2010,male,chinese,112
Terengganu,01/01/2011,female,chinese,81
Terengganu,01/01/2011,male,chinese,119
Terengganu,01/01/2012,female,chinese,66
Terengganu,01/01/2012,male,chinese,131
Terengganu,01/01/2013,female,chinese,62
Terengganu,01/01/2013,male,chinese,121
Terengganu,01/01/2014,female,chinese,80
Terengganu,01/01/2014,male,chinese,110
Terengganu,01/01/2015,female,chinese,80
Terengganu,01/01/2015,male,chinese,112
Terengganu,01/01/2016,female,chinese,75
Terengganu,01/01/2016,male,chinese,120
Terengganu,01/01/2017,female,chinese,73
Terengganu,01/01/2017,male,chinese,132
Terengganu,01/01/2018,female,chinese,81
Terengganu,01/01/2018,male,chinese,99
Terengganu,01/01/2019,female,chinese,92
Terengganu,01/01/2019,male,chinese,145
Terengganu,01/01/2020,female,chinese,67
Terengganu,01/01/2020,male,chinese,124
Terengganu,01/01/2021,female,chinese,85
Terengganu,01/01/2021,male,chinese,143
Terengganu,01/01/2022,female,chinese,100
Terengganu,01/01/2022,male,chinese,141
Terengganu,01/01/2023,female,chinese,78
Terengganu,01/01/2023,male,chinese,154
Kuala Lumpur,01/01/2000,female,chinese,1207
Kuala Lumpur,01/01/2000,male,chinese,1565
Kuala Lumpur,01/01/2001,female,chinese,1302
Kuala Lumpur,01/01/2001,male,chinese,1650
Kuala Lumpur,01/01/2002,female,chinese,1348
Kuala Lumpur,01/01/2002,male,chinese,1640
Kuala Lumpur,01/01/2003,female,chinese,1422
Kuala Lumpur,01/01/2003,male,chinese,1704
Kuala Lumpur,01/01/2004,female,chinese,1278
Kuala Lumpur,01/01/2004,male,chinese,1659
Kuala Lumpur,01/01/2005,female,chinese,1291
Kuala Lumpur,01/01/2005,male,chinese,1641
Kuala Lumpur,01/01/2006,female,chinese,1252
Kuala Lumpur,01/01/2006,male,chinese,1630
Kuala Lumpur,01/01/2007,female,chinese,1290
Kuala Lumpur,01/01/2007,male,chinese,1713
Kuala Lumpur,01/01/2008,female,chinese,1401
Kuala Lumpur,01/01/2008,male,chinese,1676
Kuala Lumpur,01/01/2009,female,chinese,1362
Kuala Lumpur,01/01/2009,male,chinese,1875
Kuala Lumpur,01/01/2010,female,chinese,1388
Kuala Lumpur,01/01/2010,male,chinese,1834
Kuala Lumpur,01/01/2011,female,chinese,1504
Kuala Lumpur,01/01/2011,male,chinese,1947
Kuala Lumpur,01/01/2012,female,chinese,1409
Kuala Lumpur,01/01/2012,male,chinese,1873
Kuala Lumpur,01/01/2013,female,chinese,1485
Kuala Lumpur,01/01/2013,male,chinese,1927
Kuala Lumpur,01/01/2014,female,chinese,1536
Kuala Lumpur,01/01/2014,male,chinese,2152
Kuala Lumpur,01/01/2015,female,chinese,1600
Kuala Lumpur,01/01/2015,male,chinese,2104
Kuala Lumpur,01/01/2016,female,chinese,1635
Kuala Lumpur,01/01/2016,male,chinese,2220
Kuala Lumpur,01/01/2017,female,chinese,1698
Kuala Lumpur,01/01/2017,male,chinese,2224
Kuala Lumpur,01/01/2018,female,chinese,1701
Kuala Lumpur,01/01/2018,male,chinese,2308
Kuala Lumpur,01/01/2019,female,chinese,1770
Kuala Lumpur,01/01/2019,male,chinese,2439
Kuala Lumpur,01/01/2020,female,chinese,1817
Kuala Lumpur,01/01/2020,male,chinese,2238
Kuala Lumpur,01/01/2021,female,chinese,2407
Kuala Lumpur,01/01/2021,male,chinese,3385
Kuala Lumpur,01/01/2022,female,chinese,2082
Kuala Lumpur,01/01/2022,male,chinese,2677
Kuala Lumpur,01/01/2023,female,chinese,1966
Kuala Lumpur,01/01/2023,male,chinese,2517
Labuan,01/01/2000,female,chinese,19
Labuan,01/01/2000,male,chinese,25
Labuan,01/01/2001,female,chinese,13
Labuan,01/01/2001,male,chinese,19
Labuan,01/01/2002,female,chinese,24
Labuan,01/01/2002,male,chinese,28
Labuan,01/01/2003,female,chinese,21
Labuan,01/01/2003,male,chinese,36
Labuan,01/01/2004,female,chinese,15
Labuan,01/01/2004,male,chinese,33
Labuan,01/01/2005,female,chinese,18
Labuan,01/01/2005,male,chinese,23
Labuan,01/01/2006,female,chinese,23
Labuan,01/01/2006,male,chinese,21
Labuan,01/01/2007,female,chinese,22
Labuan,01/01/2007,male,chinese,22
Labuan,01/01/2008,female,chinese,11
Labuan,01/01/2008,male,chinese,25
Labuan,01/01/2009,female,chinese,26
Labuan,01/01/2009,male,chinese,26
Labuan,01/01/2010,female,chinese,12
Labuan,01/01/2010,male,chinese,33
Labuan,01/01/2011,female,chinese,21
Labuan,01/01/2011,male,chinese,24
Labuan,01/01/2012,female,chinese,24
Labuan,01/01/2012,male,chinese,36
Labuan,01/01/2013,female,chinese,18
Labuan,01/01/2013,male,chinese,30
Labuan,01/01/2014,female,chinese,30
Labuan,01/01/2014,male,chinese,32
Labuan,01/01/2015,female,chinese,23
Labuan,01/01/2015,male,chinese,22
Labuan,01/01/2016,female,chinese,23
Labuan,01/01/2016,male,chinese,27
Labuan,01/01/2017,female,chinese,25
Labuan,01/01/2017,male,chinese,34
Labuan,01/01/2018,female,chinese,25
Labuan,01/01/2018,male,chinese,41
Labuan,01/01/2019,female,chinese,27
Labuan,01/01/2019,male,chinese,36
Labuan,01/01/2020,female,chinese,38
Labuan,01/01/2020,male,chinese,34
Labuan,01/01/2021,female,chinese,41
Labuan,01/01/2021,male,chinese,52
Labuan,01/01/2022,female,chinese,28
Labuan,01/01/2022,male,chinese,51
Labuan,01/01/2023,female,chinese,35
Labuan,01/01/2023,male,chinese,40
Putrajaya,01/01/2010,female,chinese,1
Putrajaya,01/01/2010,male,chinese,1
Putrajaya,01/01/2011,female,chinese,3
Putrajaya,01/01/2011,male,chinese,0
Putrajaya,01/01/2012,female,chinese,1
Putrajaya,01/01/2012,male,chinese,0
Putrajaya,01/01/2013,female,chinese,5
Putrajaya,01/01/2013,male,chinese,1
Putrajaya,01/01/2014,female,chinese,3
Putrajaya,01/01/2014,male,chinese,3
Putrajaya,01/01/2015,female,chinese,3
Putrajaya,01/01/2015,male,chinese,1
Putrajaya,01/01/2016,female,chinese,3
Putrajaya,01/01/2016,male,chinese,0
Putrajaya,01/01/2017,female,chinese,0
Putrajaya,01/01/2017,male,chinese,2
Putrajaya,01/01/2018,female,chinese,0
Putrajaya,01/01/2018,male,chinese,2
Putrajaya,01/01/2019,female,chinese,0
Putrajaya,01/01/2019,male,chinese,2
Putrajaya,01/01/2020,female,chinese,2
Putrajaya,01/01/2020,male,chinese,2
Putrajaya,01/01/2021,female,chinese,2
Putrajaya,01/01/2021,male,chinese,2
Putrajaya,01/01/2022,female,chinese,3
Putrajaya,01/01/2022,male,chinese,1
Putrajaya,01/01/2023,female,chinese,2
Putrajaya,01/01/2023,male,chinese,5
Johor,01/01/2000,both,indian,808
Johor,01/01/2001,both,indian,827
Johor,01/01/2002,both,indian,881
Johor,01/01/2003,both,indian,947
Johor,01/01/2004,both,indian,965
Johor,01/01/2005,both,indian,1000
Johor,01/01/2006,both,indian,1093
Johor,01/01/2007,both,indian,1101
Johor,01/01/2008,both,indian,1143
Johor,01/01/2009,both,indian,1166
Johor,01/01/2010,both,indian,1218
Johor,01/01/2011,both,indian,1273
Johor,01/01/2012,both,indian,1264
Johor,01/01/2013,both,indian,1372
Johor,01/01/2014,both,indian,1390
Johor,01/01/2015,both,indian,1478
Johor,01/01/2016,both,indian,1550
Johor,01/01/2017,both,indian,1658
Johor,01/01/2018,both,indian,1708
Johor,01/01/2019,both,indian,1835
Johor,01/01/2020,both,indian,1574
Johor,01/01/2021,both,indian,2059
Johor,01/01/2022,both,indian,1912
Johor,01/01/2023,both,indian,1989
Kedah,01/01/2000,both,indian,646
Kedah,01/01/2001,both,indian,628
Kedah,01/01/2002,both,indian,756
Kedah,01/01/2003,both,indian,682
Kedah,01/01/2004,both,indian,717
Kedah,01/01/2005,both,indian,697
Kedah,01/01/2006,both,indian,736
Kedah,01/01/2007,both,indian,754
Kedah,01/01/2008,both,indian,776
Kedah,01/01/2009,both,indian,714
Kedah,01/01/2010,both,indian,829
Kedah,01/01/2011,both,indian,841
Kedah,01/01/2012,both,indian,936
Kedah,01/01/2013,both,indian,876
Kedah,01/01/2014,both,indian,939
Kedah,01/01/2015,both,indian,962
Kedah,01/01/2016,both,indian,946
Kedah,01/01/2017,both,indian,964
Kedah,01/01/2018,both,indian,999
Kedah,01/01/2019,both,indian,1070
Kedah,01/01/2020,both,indian,969
Kedah,01/01/2021,both,indian,1448
Kedah,01/01/2022,both,indian,1167
Kedah,01/01/2023,both,indian,1209
Kelantan,01/01/2000,both,indian,32
Kelantan,01/01/2001,both,indian,29
Kelantan,01/01/2002,both,indian,27
Kelantan,01/01/2003,both,indian,24
Kelantan,01/01/2004,both,indian,24
Kelantan,01/01/2005,both,indian,24
Kelantan,01/01/2006,both,indian,31
Kelantan,01/01/2007,both,indian,22
Kelantan,01/01/2008,both,indian,32
Kelantan,01/01/2009,both,indian,31
Kelantan,01/01/2010,both,indian,28
Kelantan,01/01/2011,both,indian,19
Kelantan,01/01/2012,both,indian,35
Kelantan,01/01/2013,both,indian,24
Kelantan,01/01/2014,both,indian,23
Kelantan,01/01/2015,both,indian,26
Kelantan,01/01/2016,both,indian,24
Kelantan,01/01/2017,both,indian,36
Kelantan,01/01/2018,both,indian,27
Kelantan,01/01/2019,both,indian,31
Kelantan,01/01/2020,both,indian,21
Kelantan,01/01/2021,both,indian,40
Kelantan,01/01/2022,both,indian,36
Kelantan,01/01/2023,both,indian,26
Melaka,01/01/2000,both,indian,264
Melaka,01/01/2001,both,indian,260
Melaka,01/01/2002,both,indian,263
Melaka,01/01/2003,both,indian,282
Melaka,01/01/2004,both,indian,278
Melaka,01/01/2005,both,indian,269
Melaka,01/01/2006,both,indian,271
Melaka,01/01/2007,both,indian,269
Melaka,01/01/2008,both,indian,306
Melaka,01/01/2009,both,indian,312
Melaka,01/01/2010,both,indian,299
Melaka,01/01/2011,both,indian,336
Melaka,01/01/2012,both,indian,342
Melaka,01/01/2013,both,indian,353
Melaka,01/01/2014,both,indian,338
Melaka,01/01/2015,both,indian,339
Melaka,01/01/2016,both,indian,377
Melaka,01/01/2017,both,indian,406
Melaka,01/01/2018,both,indian,401
Melaka,01/01/2019,both,indian,384
Melaka,01/01/2020,both,indian,402
Melaka,01/01/2021,both,indian,502
Melaka,01/01/2022,both,indian,503
Melaka,01/01/2023,both,indian,448
Negeri Sembilan,01/01/2000,both,indian,785
Negeri Sembilan,01/01/2001,both,indian,717
Negeri Sembilan,01/01/2002,both,indian,774
Negeri Sembilan,01/01/2003,both,indian,816
Negeri Sembilan,01/01/2004,both,indian,876
Negeri Sembilan,01/01/2005,both,indian,819
Negeri Sembilan,01/01/2006,both,indian,830
Negeri Sembilan,01/01/2007,both,indian,834
Negeri Sembilan,01/01/2008,both,indian,888
Negeri Sembilan,01/01/2009,both,indian,907
Negeri Sembilan,01/01/2010,both,indian,936
Negeri Sembilan,01/01/2011,both,indian,940
Negeri Sembilan,01/01/2012,both,indian,960
Negeri Sembilan,01/01/2013,both,indian,1075
Negeri Sembilan,01/01/2014,both,indian,1055
Negeri Sembilan,01/01/2015,both,indian,1070
Negeri Sembilan,01/01/2016,both,indian,1153
Negeri Sembilan,01/01/2017,both,indian,1168
Negeri Sembilan,01/01/2018,both,indian,1215
Negeri Sembilan,01/01/2019,both,indian,1127
Negeri Sembilan,01/01/2020,both,indian,1129
Negeri Sembilan,01/01/2021,both,indian,1545
Negeri Sembilan,01/01/2022,both,indian,1371
Negeri Sembilan,01/01/2023,both,indian,1328
Pahang,01/01/2000,both,indian,273
Pahang,01/01/2001,both,indian,273
Pahang,01/01/2002,both,indian,331
Pahang,01/01/2003,both,indian,308
Pahang,01/01/2004,both,indian,336
Pahang,01/01/2005,both,indian,306
Pahang,01/01/2006,both,indian,288
Pahang,01/01/2007,both,indian,322
Pahang,01/01/2008,both,indian,307
Pahang,01/01/2009,both,indian,336
Pahang,01/01/2010,both,indian,350
Pahang,01/01/2011,both,indian,338
Pahang,01/01/2012,both,indian,353
Pahang,01/01/2013,both,indian,383
Pahang,01/01/2014,both,indian,396
Pahang,01/01/2015,both,indian,376
Pahang,01/01/2016,both,indian,398
Pahang,01/01/2017,both,indian,426
Pahang,01/01/2018,both,indian,407
Pahang,01/01/2019,both,indian,407
Pahang,01/01/2020,both,indian,360
Pahang,01/01/2021,both,indian,507
Pahang,01/01/2022,both,indian,465
Pahang,01/01/2023,both,indian,415
Perak,01/01/2000,both,indian,1655
Perak,01/01/2001,both,indian,1685
Perak,01/01/2002,both,indian,1782
Perak,01/01/2003,both,indian,1797
Perak,01/01/2004,both,indian,1761
Perak,01/01/2005,both,indian,1739
Perak,01/01/2006,both,indian,1737
Perak,01/01/2007,both,indian,1754
Perak,01/01/2008,both,indian,1907
Perak,01/01/2009,both,indian,1929
Perak,01/01/2010,both,indian,1994
Perak,01/01/2011,both,indian,1959
Perak,01/01/2012,both,indian,2041
Perak,01/01/2013,both,indian,2153
Perak,01/01/2014,both,indian,2121
Perak,01/01/2015,both,indian,2103
Perak,01/01/2016,both,indian,2203
Perak,01/01/2017,both,indian,2147
Perak,01/01/2018,both,indian,2273
Perak,01/01/2019,both,indian,2367
Perak,01/01/2020,both,indian,2203
Perak,01/01/2021,both,indian,2697
Perak,01/01/2022,both,indian,2763
Perak,01/01/2023,both,indian,2605
Perlis,01/01/2000,both,indian,23
Perlis,01/01/2001,both,indian,17
Perlis,01/01/2002,both,indian,12
Perlis,01/01/2003,both,indian,20
Perlis,01/01/2004,both,indian,18
Perlis,01/01/2005,both,indian,15
Perlis,01/01/2006,both,indian,28
Perlis,01/01/2007,both,indian,18
Perlis,01/01/2008,both,indian,24
Perlis,01/01/2009,both,indian,23
Perlis,01/01/2010,both,indian,22
Perlis,01/01/2011,both,indian,18
Perlis,01/01/2012,both,indian,17
Perlis,01/01/2013,both,indian,26
Perlis,01/01/2014,both,indian,19
Perlis,01/01/2015,both,indian,26
Perlis,01/01/2016,both,indian,30
Perlis,01/01/2017,both,indian,36
Perlis,01/01/2018,both,indian,18
Perlis,01/01/2019,both,indian,29
Perlis,01/01/2020,both,indian,31
Perlis,01/01/2021,both,indian,26
Perlis,01/01/2022,both,indian,30
Perlis,01/01/2023,both,indian,28
Penang,01/01/2000,both,indian,843
Penang,01/01/2001,both,indian,875
Penang,01/01/2002,both,indian,942
Penang,01/01/2003,both,indian,955
Penang,01/01/2004,both,indian,944
Penang,01/01/2005,both,indian,921
Penang,01/01/2006,both,indian,983
Penang,01/01/2007,both,indian,1023
Penang,01/01/2008,both,indian,1006
Penang,01/01/2009,both,indian,1074
Penang,01/01/2010,both,indian,1156
Penang,01/01/2011,both,indian,1137
Penang,01/01/2012,both,indian,1164
Penang,01/01/2013,both,indian,1207
Penang,01/01/2014,both,indian,1262
Penang,01/01/2015,both,indian,1244
Penang,01/01/2016,both,indian,1325
Penang,01/01/2017,both,indian,1373
Penang,01/01/2018,both,indian,1442
Penang,01/01/2019,both,indian,1440
Penang,01/01/2020,both,indian,1405
Penang,01/01/2021,both,indian,1856
Penang,01/01/2022,both,indian,1678
Penang,01/01/2023,both,indian,1603
Sabah,01/01/2000,both,indian,15
Sabah,01/01/2001,both,indian,18
Sabah,01/01/2002,both,indian,21
Sabah,01/01/2003,both,indian,21
Sabah,01/01/2004,both,indian,20
Sabah,01/01/2005,both,indian,24
Sabah,01/01/2006,both,indian,19
Sabah,01/01/2007,both,indian,26
Sabah,01/01/2008,both,indian,24
Sabah,01/01/2009,both,indian,24
Sabah,01/01/2010,both,indian,20
Sabah,01/01/2011,both,indian,28
Sabah,01/01/2012,both,indian,18
Sabah,01/01/2013,both,indian,37
Sabah,01/01/2014,both,indian,61
Sabah,01/01/2015,both,indian,63
Sabah,01/01/2016,both,indian,44
Sabah,01/01/2017,both,indian,48
Sabah,01/01/2018,both,indian,46
Sabah,01/01/2019,both,indian,51
Sabah,01/01/2020,both,indian,39
Sabah,01/01/2021,both,indian,47
Sabah,01/01/2022,both,indian,49
Sabah,01/01/2023,both,indian,48
Sarawak,01/01/2000,both,indian,22
Sarawak,01/01/2001,both,indian,14
Sarawak,01/01/2002,both,indian,23
Sarawak,01/01/2003,both,indian,28
Sarawak,01/01/2004,both,indian,26
Sarawak,01/01/2005,both,indian,21
Sarawak,01/01/2006,both,indian,19
Sarawak,01/01/2007,both,indian,16
Sarawak,01/01/2008,both,indian,18
Sarawak,01/01/2009,both,indian,26
Sarawak,01/01/2010,both,indian,15
Sarawak,01/01/2011,both,indian,30
Sarawak,01/01/2012,both,indian,32
Sarawak,01/01/2013,both,indian,22
Sarawak,01/01/2014,both,indian,29
Sarawak,01/01/2015,both,indian,16
Sarawak,01/01/2016,both,indian,26
Sarawak,01/01/2017,both,indian,29
Sarawak,01/01/2018,both,indian,27
Sarawak,01/01/2019,both,indian,39
Sarawak,01/01/2020,both,indian,24
Sarawak,01/01/2021,both,indian,26
Sarawak,01/01/2022,both,indian,39
Sarawak,01/01/2023,both,indian,34
Selangor,01/01/2000,both,indian,2397
Selangor,01/01/2001,both,indian,2465
Selangor,01/01/2002,both,indian,2550
Selangor,01/01/2003,both,indian,2643
Selangor,01/01/2004,both,indian,2595
Selangor,01/01/2005,both,indian,2789
Selangor,01/01/2006,both,indian,2824
Selangor,01/01/2007,both,indian,2847
Selangor,01/01/2008,both,indian,3186
Selangor,01/01/2009,both,indian,3281
Selangor,01/01/2010,both,indian,3340
Selangor,01/01/2011,both,indian,3452
Selangor,01/01/2012,both,indian,3748
Selangor,01/01/2013,both,indian,3930
Selangor,01/01/2014,both,indian,4019
Selangor,01/01/2015,both,indian,4008
Selangor,01/01/2016,both,indian,4408
Selangor,01/01/2017,both,indian,4474
Selangor,01/01/2018,both,indian,4683
Selangor,01/01/2019,both,indian,4743
